21:14:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:46:30     all   18.93    0.00    1.50    0.08    0.00    0.00    0.00    0.00    0.00   79.48
21:46:31     all   14.02    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   84.81
21:46:32     all   14.52    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   84.39
21:46:33     all   14.43    0.00    2.17    0.00    0.00    0.00    0.00    0.00    0.00   83.40
21:46:34     all   13.94    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   84.97
21:46:35     all   14.85    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   84.15
21:46:36     all   14.68    0.00    1.25    0.33    0.00    0.00    0.00    0.00    0.00   83.74
21:46:37     all   15.73    0.00    2.34    0.25    0.00    0.00    0.00    0.00    0.00   81.67
21:46:38     all   15.08    0.00    1.58    0.00    0.00    0.00    0.00    0.00    0.00   83.33
21:46:39     all   14.44    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   84.56
21:46:40     all   15.97    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   82.94
21:46:41     all   15.64    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   82.36
21:46:42     all   15.62    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   83.38
21:46:43     all   14.48    0.00    1.16    0.25    0.00    0.00    0.00    0.00    0.00   84.11
21:46:44     all   15.18    0.00    1.43    0.08    0.00    0.00    0.00    0.00    0.00   83.31
21:46:45     all   14.54    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   84.21
21:46:46     all   14.37    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   84.54
21:46:47     all   15.72    0.00    2.26    0.00    0.00    0.00    0.00    0.00    0.00   82.02
21:46:48     all   15.92    0.00    2.33    0.17    0.00    0.00    0.00    0.00    0.00   81.58
21:46:49     all   15.29    0.00    1.75    0.25    0.00    0.08    0.00    0.00    0.00   82.62
21:46:50     all   14.77    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   83.97
21:46:51     all   16.11    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   82.97
21:46:52     all   14.60    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   84.57
21:46:53     all   15.85    0.00    0.92    0.25    0.00    0.00    0.00    0.00    0.00   82.99
21:46:54     all   16.21    0.00    2.17    0.25    0.00    0.00    0.00    0.00    0.00   81.37
21:46:55     all    9.93    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   88.81
21:46:56     all    7.78    0.00    2.76    0.00    0.00    0.00    0.00    0.00    0.00   89.46
21:46:57     all    6.60    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.48
21:46:58     all    8.27    0.00    1.59    0.00    0.00    0.00    0.00    0.00    0.00   90.14
21:46:59     all    7.02    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   91.90
21:47:00     all    7.44    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   91.39
21:47:01     all    7.94    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   90.55
21:47:02     all    7.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.66
21:47:03     all    6.69    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.47
21:47:04     all    7.28    0.00    1.59    0.00    0.00    0.00    0.00    0.00    0.00   91.13
21:47:05     all    6.34    0.00    0.92    0.25    0.00    0.00    0.00    0.00    0.00   92.49
21:47:06     all    6.85    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.15
21:47:07     all    7.62    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   90.88
21:47:08     all    6.94    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   91.97
21:47:09     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.82
21:47:10     all    6.93    0.00    1.17    0.25    0.00    0.00    0.00    0.00    0.00   91.65
21:47:11     all    8.01    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   90.83
21:47:12     all    7.17    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   91.74
21:47:13     all    6.69    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.47
21:47:14     all    6.27    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   92.64
21:47:15     all    7.36    0.00    1.00    0.17    0.00    0.00    0.00    0.00    0.00   91.47
21:47:16     all    6.76    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   92.16
21:47:17     all    6.77    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.31
21:47:18     all    6.68    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.32
21:47:19     all    7.58    0.00    1.50    0.25    0.00    0.00    0.00    0.00    0.00   90.67
21:47:20     all    6.51    0.00    1.25    0.33    0.00    0.00    0.00    0.00    0.00   91.90
21:47:21     all    7.11    0.00    1.67    0.33    0.00    0.00    0.00    0.00    0.00   90.88
21:47:22     all    6.76    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.24
21:47:23     all    6.33    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   92.50
21:47:24     all    7.03    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.97
21:47:25     all    6.93    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   91.73
21:47:26     all    6.51    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.49
21:47:27     all    6.43    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   92.57
21:47:28     all    9.86    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   88.81
21:47:29     all    6.61    0.00    0.84    0.33    0.00    0.00    0.00    0.00    0.00   92.22
21:47:30     all    7.92    0.00    1.08    0.33    0.00    0.00    0.00    0.00    0.00   90.66
21:47:31     all    6.85    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.23
21:47:32     all    6.59    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.49
21:47:33     all    6.52    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.48
21:47:34     all    6.84    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.16
21:47:35     all    7.15    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   91.60
21:47:36     all    7.24    0.00    1.08    0.58    0.00    0.00    0.00    0.00    0.00   91.09
21:47:37     all    7.08    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.00
21:47:38     all    7.01    0.00    1.42    0.00    0.00    0.00    0.00    0.00    0.00   91.57
21:47:39     all    6.84    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.32
21:47:40     all    6.75    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.33
21:47:41     all    6.33    0.00    0.92    0.42    0.00    0.00    0.00    0.00    0.00   92.34
21:47:42     all    6.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.67
21:47:43     all    6.50    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   92.42
21:47:44     all    6.67    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
21:47:45     all    7.51    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.57
21:47:46     all    6.68    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   92.40
21:47:47     all    7.67    0.00    1.58    0.00    0.00    0.00    0.00    0.00    0.00   90.74
21:47:48     all    7.34    0.00    2.25    0.00    0.00    0.00    0.00    0.00    0.00   90.41
21:47:49     all    6.75    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   92.17
21:47:50     all    6.84    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   91.90
21:47:51     all    6.76    0.00    1.00    0.25    0.00    0.00    0.00    0.00    0.00   91.99
21:47:52     all    7.33    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   91.50
21:47:53     all    6.59    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   92.32
21:47:54     all    6.43    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.65
21:47:55     all    6.43    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.74
21:47:56     all    6.76    0.00    0.83    0.75    0.00    0.00    0.00    0.00    0.00   91.65
21:47:57     all    6.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.90
21:47:58     all    6.01    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.24
21:47:59     all    6.25    0.00    1.08    0.25    0.00    0.00    0.00    0.00    0.00   92.42
21:48:00     all    6.27    0.00    0.84    0.08    0.00    0.00    0.00    0.00    0.00   92.82
21:48:01     all    6.34    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.74
21:48:02     all    7.14    0.00    1.08    0.41    0.00    0.00    0.00    0.00    0.00   91.37
21:48:03     all    7.67    0.00    1.75    0.00    0.00    0.00    0.00    0.00    0.00   90.58
21:48:04     all    8.32    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   90.18
21:48:05     all    6.76    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.33
21:48:06     all    6.51    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.58
21:48:07     all    6.68    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.40
21:48:08     all    6.43    0.00    0.83    0.33    0.00    0.00    0.00    0.00    0.00   92.40
21:48:09     all    7.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
21:48:10     all    6.67    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
21:48:11     all    6.26    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.82
21:48:12     all    6.34    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.74
21:48:13     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
21:48:14     all    6.34    0.00    0.92    0.75    0.00    0.00    0.00    0.00    0.00   91.99
21:48:15     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
21:48:16     all    6.43    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.65
21:48:17     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.81
21:48:18     all    6.92    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   92.00
21:48:19     all    7.18    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.90
21:48:20     all    6.51    0.00    0.75    0.33    0.00    0.00    0.00    0.00    0.00   92.40
21:48:21     all    6.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.07
21:48:22     all    6.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.74
21:48:23     all    6.85    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.23
21:48:24     all    7.10    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.15
21:48:25     all    7.69    0.00    2.26    0.17    0.00    0.00    0.00    0.00    0.00   89.89
21:48:26     all    6.85    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.23
21:48:27     all    7.01    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.16
21:48:28     all    7.01    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.24
21:48:29     all    7.42    0.00    0.92    0.08    0.00    0.00    0.00    0.00    0.00   91.58
21:48:30     all    7.35    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.74
21:48:31     all    7.44    0.00    2.34    0.25    0.00    0.00    0.00    0.00    0.00   89.97
21:48:32     all    7.69    0.00    2.09    0.00    0.00    0.00    0.00    0.00    0.00   90.22
21:48:33     all    6.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.33
21:48:34     all    6.27    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.98
21:48:35     all    6.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.74
21:48:36     all    6.17    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.83
21:48:37     all    6.77    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.39
21:48:38     all    7.10    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   91.81
21:48:39     all    7.59    0.00    2.09    0.00    0.00    0.00    0.00    0.00    0.00   90.33
21:48:40     all    6.93    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.31
21:48:41     all    6.78    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.29
21:48:42     all    7.27    0.00    1.09    0.25    0.00    0.00    0.00    0.00    0.00   91.39
21:48:43     all    6.53    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.55
21:48:44     all    6.94    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.06
21:48:45     all    7.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   91.81
21:48:46     all    6.68    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
21:48:47     all    6.77    0.00    1.00    0.25    0.00    0.00    0.00    0.00    0.00   91.97
21:48:48     all    6.67    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.41
21:48:49     all    6.51    0.00    0.83    0.08    0.00    0.00    0.00    0.00    0.00   92.57
21:48:50     all    6.27    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.73
21:48:51     all    6.68    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.40
21:48:52     all    6.71    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   92.29
21:48:53     all    7.45    0.00    1.00    0.25    0.00    0.00    0.00    0.00    0.00   91.30
21:48:54     all    6.52    0.00    1.17    0.33    0.00    0.00    0.00    0.00    0.00   91.98
21:48:55     all    6.78    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.30
21:48:56     all    6.86    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   91.97
21:48:57     all    6.45    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.63
21:48:58     all    7.69    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   91.14
21:48:59     all    6.77    0.00    1.09    1.92    0.00    0.00    0.00    0.00    0.00   90.23
21:49:00     all    6.94    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   91.97
21:49:01     all    7.59    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.41
21:49:02     all    7.01    0.00    0.92    0.42    0.00    0.00    0.00    0.00    0.00   91.65
21:49:03     all    7.18    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.90
21:49:04     all    7.09    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.99
21:49:05     all    6.92    0.00    0.92    0.25    0.00    0.00    0.00    0.00    0.00   91.91
21:49:06     all    7.27    0.00    0.84    0.25    0.00    0.00    0.00    0.00    0.00   91.65
21:49:07     all    7.26    0.00    0.92    0.08    0.00    0.00    0.00    0.00    0.00   91.74
21:49:08     all    7.10    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.06
21:49:09     all    6.93    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.24
21:49:10     all    6.92    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.16
21:49:11     all    6.93    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.24
21:49:12     all    6.52    0.00    0.67    0.25    0.00    0.00    0.00    0.00    0.00   92.56
21:49:13     all    6.67    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.50
21:49:14     all    6.84    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.24
21:49:15     all    7.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.90
21:49:16     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.82
21:49:17     all    6.67    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.50
21:49:18     all    6.19    0.00    0.75    0.08    0.00    0.00    0.00    0.00    0.00   92.98
21:49:19     all    6.10    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.15
21:49:20     all    6.18    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.90
21:49:21     all    6.02    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.23
21:49:22     all    6.01    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   93.07
21:49:23     all    6.59    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.49
